tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
2272.00;19353810#2_0;25.92;10.68;1806.00;-0.06;19356025#1_0;5.10;10.91;tripinfo_448 routing_448;466.00;448;1;4334.62;0.98;0.00;65.13;DEFAULT_VEHTYPE;;2;10.00
2275.00;19353591#0_0;96.46;11.07;2006.00;-0.33;19355636_0;5.10;11.13;tripinfo_172 routing_172;269.00;172;1;2261.41;1.00;0.00;59.98;DEFAULT_VEHTYPE;;1;19.00
2277.00;-19356025#1_0;443.61;10.57;1848.00;-0.48;-19353318_0;5.10;11.36;tripinfo_18 routing_18;429.00;18;1;3266.13;1.02;0.00;138.16;DEFAULT_VEHTYPE;;3;62.00
2302.00;19357114#2_0;100.29;11.07;2136.00;-0.58;19352058_0;5.10;11.10;tripinfo_280 routing_280;166.00;280;1;1472.88;0.99;0.00;30.20;DEFAULT_VEHTYPE;;0;0.00
2305.00;19356382#32_1;33.40;9.10;2158.00;-0.27;19354575#2_0;5.10;10.33;tripinfo_660 routing_660;147.00;660;1;1311.06;0.92;0.00;17.96;DEFAULT_VEHTYPE;;1;1.00
2307.00;-19352879#0_1;324.06;10.26;1932.00;-0.75;19355636_0;5.10;10.32;tripinfo_124 routing_124;375.00;124;1;3306.12;0.92;0.00;47.98;DEFAULT_VEHTYPE;;1;3.00
2315.00;-19351857#0_1;52.69;11.04;1923.00;-0.50;-19359987_0;5.10;12.25;tripinfo_449 routing_449;392.00;449;1;3906.27;1.10;0.00;70.14;DEFAULT_VEHTYPE;;2;26.00
2318.00;-19353551#7_1;67.72;10.12;2146.00;-0.17;19354956#0_1;5.10;11.19;tripinfo_693 routing_693;172.00;693;1;1189.25;1.00;0.00;63.82;DEFAULT_VEHTYPE;;3;34.00
2319.00;19357539#1_0;239.69;8.29;1935.00;-0.92;19352058_0;5.10;9.43;tripinfo_64 routing_64;384.00;64;1;2668.86;0.84;0.00;97.18;DEFAULT_VEHTYPE;;3;56.00
2322.00;19358407#0_0;45.35;11.42;2079.00;-0.26;19353318_0;5.10;11.91;tripinfo_348 routing_348;243.00;348;1;1832.54;1.07;0.00;84.56;DEFAULT_VEHTYPE;;2;53.00
2326.00;19355160#3_0;95.80;9.10;1943.00;-0.63;19352058_0;5.10;9.52;tripinfo_25 routing_25;383.00;25;1;2933.26;0.85;0.00;68.98;DEFAULT_VEHTYPE;;2;25.00
2343.00;19353551#7_1;67.72;10.99;2187.00;-0.55;19353711_0;5.10;11.27;tripinfo_613 routing_613;156.00;613;1;1463.62;1.01;0.00;22.19;DEFAULT_VEHTYPE;;1;1.00
2352.00;19358928_0;80.64;11.62;2012.00;-0.06;-19358499#0_1;5.10;12.50;tripinfo_139 routing_139;340.00;139;1;3312.02;1.12;0.00;70.53;DEFAULT_VEHTYPE;;1;29.00
2361.00;19352256#1_0;79.43;9.64;2298.00;-0.14;511366397_0;5.10;5.39;tripinfo_366 routing_366;63.00;366;1;471.64;0.97;0.00;8.73;DEFAULT_VEHTYPE;;0;0.00
2362.00;19357968_0;129.09;9.17;2128.00;-0.59;19355160#3_0;5.10;9.62;tripinfo_575 routing_575;234.00;575;1;1989.75;0.86;0.00;22.43;DEFAULT_VEHTYPE;;0;0.00
2370.00;-19352131#10_1;34.15;13.61;2229.00;-0.89;661061477#0_1;5.10;14.76;tripinfo_559 routing_559;141.00;559;1;1871.33;1.32;0.00;13.37;DEFAULT_VEHTYPE;;0;0.00
2371.00;19352037_0;416.55;11.38;2039.00;-0.96;-19358499#0_1;5.10;12.51;tripinfo_13 routing_13;332.00;13;1;3004.31;1.12;0.00;91.00;DEFAULT_VEHTYPE;;1;46.00
2375.00;19359987_0;174.26;11.22;2104.00;-0.54;511366397_0;5.10;6.11;tripinfo_45 routing_45;271.00;45;1;2778.75;1.10;0.00;34.75;DEFAULT_VEHTYPE;;0;0.00
2377.00;-19353686#3_1;8.63;6.98;2139.00;-0.72;19354908_0;5.10;8.98;tripinfo_629 routing_629;238.00;629;1;1750.60;0.80;0.00;38.73;DEFAULT_VEHTYPE;;3;4.00
2378.00;19354933_0;349.65;10.35;2090.00;-0.70;19355636_0;5.10;11.38;tripinfo_287 routing_287;288.00;287;1;2287.66;1.02;0.00;84.37;DEFAULT_VEHTYPE;;2;57.00
2380.00;-661061473#1_1;36.61;11.29;2155.00;-0.36;19354956#7_1;5.10;11.55;tripinfo_623 routing_623;225.00;623;1;1901.63;1.13;0.00;69.27;DEFAULT_VEHTYPE;;5;5.00
2380.00;-19353686#7_1;25.29;10.84;2160.00;-0.27;-19354574#0_0;5.10;11.56;tripinfo_600 routing_600;220.00;600;1;2140.99;1.03;0.00;30.72;DEFAULT_VEHTYPE;;2;2.00
2382.00;-19356382#33_1;19.93;9.75;2218.00;-0.20;19351857#11_1;5.10;10.80;tripinfo_625 routing_625;164.00;625;1;1477.14;0.97;0.00;23.56;DEFAULT_VEHTYPE;;0;0.00
2388.00;19355160#0_0;438.81;13.05;1972.00;-0.95;-19358499#1_1;5.10;13.33;tripinfo_57 routing_57;416.00;57;1;3410.26;1.19;0.00;160.56;DEFAULT_VEHTYPE;;3;96.00
2395.00;19353264#0_0;86.48;11.87;2155.00;-0.81;19356025#1_0;5.10;12.39;tripinfo_514 routing_514;240.00;514;1;2655.60;1.11;0.00;22.59;DEFAULT_VEHTYPE;;0;0.00
2395.00;19361135#4_0;37.90;13.59;2220.00;-0.02;19357539#1_0;5.10;13.74;tripinfo_523 routing_523;175.00;523;1;2109.55;1.23;0.00;19.81;DEFAULT_VEHTYPE;;0;0.00
2401.00;19357114#2_0;100.29;11.24;2150.00;-0.38;-19358499#0_1;5.10;11.96;tripinfo_285 routing_285;251.00;285;1;1995.67;1.07;0.00;84.81;DEFAULT_VEHTYPE;;1;51.00
2408.00;278433716#3_1;17.95;9.81;2194.00;-0.08;19354956#0_1;5.10;9.83;tripinfo_622 routing_622;214.00;622;1;1632.38;0.88;0.00;46.22;DEFAULT_VEHTYPE;;5;8.00
2409.00;-19353686#4_1;60.13;10.58;2117.00;-0.35;-19360089#1_0;5.10;10.72;tripinfo_606 routing_606;292.00;606;1;2709.26;0.96;0.00;36.30;DEFAULT_VEHTYPE;;2;2.00
2410.00;19355160#0_0;438.81;11.23;2137.00;-0.39;-19355636_0;5.10;12.34;tripinfo_66 routing_66;273.00;66;1;2821.82;1.10;0.00;40.59;DEFAULT_VEHTYPE;;0;0.00
2413.00;19360785_0;18.03;7.71;2253.00;-0.48;511366397_0;5.10;4.25;tripinfo_303 routing_303;160.00;303;1;950.16;0.76;0.00;35.28;DEFAULT_VEHTYPE;;1;13.00
2440.00;-19358038#0_1;302.90;11.44;2331.00;-0.11;19358136#3_0;5.10;12.53;tripinfo_655 routing_655;109.00;655;1;1150.66;1.12;0.00;14.66;DEFAULT_VEHTYPE;;0;0.00
2441.00;661061477#0_1;330.06;11.27;2085.00;-0.47;-511366397_0;5.10;5.74;tripinfo_82 routing_82;356.00;82;1;3527.57;1.03;0.00;34.00;DEFAULT_VEHTYPE;;0;0.00
2443.00;-19352131#9_1;48.41;11.47;2097.00;-0.14;19358499#1_1;5.10;12.18;tripinfo_213 routing_213;346.00;213;1;3225.12;1.09;0.00;78.54;DEFAULT_VEHTYPE;;2;29.00
2443.00;-19353264#0_0;86.48;11.14;2187.00;-0.63;-19358499#1_1;5.10;11.25;tripinfo_217 routing_217;256.00;217;1;2387.27;1.01;0.00;43.45;DEFAULT_VEHTYPE;;1;6.00
2447.00;-19359987_0;174.26;10.24;2138.00;-0.70;-19352058_0;5.10;10.93;tripinfo_43 routing_43;309.00;43;1;2247.75;0.98;0.00;101.19;DEFAULT_VEHTYPE;;3;70.00
2457.00;19358927#5_0;51.56;12.61;2022.00;-0.25;-19352037_0;5.10;12.74;tripinfo_476 routing_476;435.00;476;1;4487.42;1.14;0.00;79.97;DEFAULT_VEHTYPE;;1;20.00
2468.00;19359239#0_0;181.56;10.33;2182.00;-0.07;19353318_0;5.10;10.82;tripinfo_371 routing_371;286.00;371;1;2201.21;0.97;0.00;77.40;DEFAULT_VEHTYPE;;5;23.00
2473.00;19359495#0_0;121.40;12.95;2285.00;-0.33;19353318_0;5.10;13.84;tripinfo_360 routing_360;188.00;360;1;1664.39;1.24;0.00;62.74;DEFAULT_VEHTYPE;;2;14.00
2475.00;-661061477#0_1;330.34;9.38;1886.00;-0.85;-511366397_0;5.10;5.17;tripinfo_93 routing_93;589.00;93;1;4030.22;0.93;0.00;182.53;DEFAULT_VEHTYPE;;4;125.00
2478.00;-19353264#5_0;78.83;11.08;2195.00;-0.42;19352058_0;5.10;11.78;tripinfo_203 routing_203;283.00;203;1;2072.80;1.05;0.00;100.94;DEFAULT_VEHTYPE;;3;57.00
2480.00;19353551#3_1;62.00;11.80;2254.00;-0.44;19361005#0_0;5.10;11.90;tripinfo_665 routing_665;226.00;665;1;2096.77;1.06;0.00;46.65;DEFAULT_VEHTYPE;;4;5.00
2481.00;-661061473#0_1;18.95;10.36;2139.00;-0.49;-19352879#0_1;5.10;10.82;tripinfo_673 routing_673;342.00;673;1;2637.02;0.97;0.00;94.25;DEFAULT_VEHTYPE;;5;42.00
2485.00;19356224#2_0;161.60;9.54;2277.00;-0.14;-19358499#0_1;5.10;10.37;tripinfo_247 routing_247;208.00;247;1;1766.91;0.93;0.00;38.53;DEFAULT_VEHTYPE;;2;14.00
2512.00;19352374#0_0;127.13;11.24;2267.00;-0.71;-19353318_0;5.10;11.62;tripinfo_351 routing_351;245.00;351;1;1823.19;1.04;0.00;82.94;DEFAULT_VEHTYPE;;2;44.00
2515.00;19350124_0;51.79;10.62;2252.00;-0.74;-19358499#0_1;5.10;11.72;tripinfo_269 routing_269;263.00;269;1;2095.51;1.05;0.00;83.47;DEFAULT_VEHTYPE;;2;43.00
2529.00;661061473#0_1;18.95;9.83;2359.00;-0.82;19358587#0_1;5.10;11.02;tripinfo_615 routing_615;170.00;615;1;1516.81;0.99;0.00;31.04;DEFAULT_VEHTYPE;;3;3.00
2530.00;19359987_0;174.26;10.70;2239.00;-0.54;19355636_0;5.10;11.78;tripinfo_20 routing_20;291.00;20;1;2370.25;1.05;0.00;86.10;DEFAULT_VEHTYPE;;2;49.00
2533.00;-19352879#1_1;82.74;10.40;2108.00;-0.20;-19355160#0_0;5.10;10.66;tripinfo_431 routing_431;425.00;431;1;4144.99;0.95;0.00;33.45;DEFAULT_VEHTYPE;;0;0.00
2546.00;-19351712_0;53.21;12.33;2386.00;-0.33;19358499#1_1;5.10;12.40;tripinfo_358 routing_358;160.00;358;1;1266.77;1.11;0.00;55.20;DEFAULT_VEHTYPE;;1;31.00
2547.00;576756561#0_0;90.89;11.04;2169.00;-0.75;-19355636_0;5.10;11.78;tripinfo_34 routing_34;378.00;34;1;2964.29;1.05;0.00;121.97;DEFAULT_VEHTYPE;;2;83.00
2564.00;-19361224#0_0;61.63;12.91;2414.00;-0.93;-19355636_0;5.10;13.54;tripinfo_349 routing_349;150.00;349;1;1606.49;1.21;0.00;27.82;DEFAULT_VEHTYPE;;1;1.00
2567.00;19352256#1_0;79.43;9.01;2402.00;-0.41;19352058_0;5.10;10.30;tripinfo_395 routing_395;165.00;395;1;1277.04;0.92;0.00;35.80;DEFAULT_VEHTYPE;;1;8.00
2567.00;19357704#1_1;94.31;10.35;2449.00;-0.16;-19358136#0_0;5.10;10.68;tripinfo_681 routing_681;118.00;681;1;1028.76;0.96;0.00;16.84;DEFAULT_VEHTYPE;;0;0.00
2578.00;-19356224#2_0;161.56;11.55;2420.00;-0.13;-19353318_0;5.10;11.82;tripinfo_222 routing_222;158.00;222;1;1539.17;1.06;0.00;25.28;DEFAULT_VEHTYPE;;0;0.00
2584.00;-19353551#9_1;3.02;8.34;2391.00;-0.92;19351857#2_1;5.10;8.61;tripinfo_692 routing_692;193.00;692;1;1399.84;0.77;0.00;26.15;DEFAULT_VEHTYPE;;1;1.00
2590.00;19358588#0_0;63.87;10.70;2469.00;-0.99;19358499#1_1;5.10;11.50;tripinfo_300 routing_300;121.00;300;1;867.53;1.03;0.00;45.55;DEFAULT_VEHTYPE;;1;32.00
2600.00;19357114#2_0;100.29;10.29;2433.00;-0.75;19352058_0;5.10;10.52;tripinfo_267 routing_267;167.00;267;1;1469.62;0.94;0.00;23.77;DEFAULT_VEHTYPE;;0;0.00
2609.00;576756561#0_0;90.89;11.59;2198.00;-0.82;-511366397_0;5.10;5.82;tripinfo_46 routing_46;411.00;46;1;3429.33;1.05;0.00;101.46;DEFAULT_VEHTYPE;;2;57.00
2611.00;-19354183#1_0;14.66;9.67;2354.00;-0.88;19358499#0_1;5.10;9.94;tripinfo_324 routing_324;257.00;324;1;1845.41;0.89;0.00;67.95;DEFAULT_VEHTYPE;;1;35.00
2611.00;-352396900_0;57.22;9.32;2467.00;-0.76;-19358499#0_1;5.10;10.51;tripinfo_387 routing_387;144.00;387;1;1026.05;0.94;0.00;42.83;DEFAULT_VEHTYPE;;1;19.00
2611.00;19357991#1_0;101.31;10.99;2476.00;-0.37;19357539#0_0;5.10;11.67;tripinfo_572 routing_572;135.00;572;1;1317.72;1.04;0.00;20.39;DEFAULT_VEHTYPE;;1;4.00
2613.00;661061477#0_1;330.06;11.18;2279.00;-0.74;19353318_0;5.10;12.38;tripinfo_36 routing_36;334.00;36;1;3126.88;1.11;0.00;79.40;DEFAULT_VEHTYPE;;2;46.00
2618.00;19360089#0_0;350.79;10.40;2085.00;-0.12;19352037_0;5.10;10.92;tripinfo_401 routing_401;533.00;401;1;5085.39;0.98;0.00;62.84;DEFAULT_VEHTYPE;;1;1.00
2619.00;-19353816#2_0;133.40;11.80;2386.00;-0.31;-19352058_0;5.10;12.05;tripinfo_238 routing_238;233.00;238;1;1728.94;1.08;0.00;87.02;DEFAULT_VEHTYPE;;2;60.00
2622.00;19352131#10_1;34.15;10.75;2453.00;-0.14;-576756561#0_0;5.10;11.09;tripinfo_563 routing_563;169.00;563;1;1604.46;0.99;0.00;20.03;DEFAULT_VEHTYPE;;0;0.00
2625.00;19353810#1_0;58.53;12.48;2394.00;-0.16;-511366397_0;5.10;6.25;tripinfo_174 routing_174;231.00;174;1;1592.92;1.12;0.00;90.51;DEFAULT_VEHTYPE;;4;50.00
2626.00;661061473#1_1;17.50;10.25;2494.00;-0.37;-19356535#7_0;5.10;10.98;tripinfo_621 routing_621;132.00;621;1;1202.68;0.98;0.00;20.93;DEFAULT_VEHTYPE;;2;2.00
2636.00;-19360172#0_0;113.07;8.82;2311.00;-0.62;-19355636_0;5.10;8.81;tripinfo_159 routing_159;325.00;159;1;2723.88;0.88;0.00;41.43;DEFAULT_VEHTYPE;;1;1.00
2643.00;19351857#4_1;28.83;9.52;2295.00;-0.46;19355636_0;5.10;10.71;tripinfo_179 routing_179;348.00;179;1;3110.11;0.96;0.00;50.85;DEFAULT_VEHTYPE;;1;4.00
2643.00;19351185_2;37.80;9.17;2459.00;-0.10;-19353810#5_0;5.10;9.84;tripinfo_605 routing_605;184.00;605;1;1545.16;0.88;0.00;22.56;DEFAULT_VEHTYPE;;0;0.00
2649.00;19356535#5_0;52.33;8.70;2368.00;-0.14;-19358499#1_1;5.10;9.92;tripinfo_149 routing_149;281.00;149;1;2104.85;0.89;0.00;63.63;DEFAULT_VEHTYPE;;4;15.00
2650.00;19356535#0_1;107.64;12.96;2306.00;-0.92;19355636_0;5.10;13.41;tripinfo_175 routing_175;344.00;175;1;2642.45;1.20;0.00;142.41;DEFAULT_VEHTYPE;;6;42.00
2659.00;-19356054_0;65.01;8.41;2387.00;0.01;19358499#1_1;5.10;8.89;tripinfo_381 routing_381;272.00;381;1;1984.64;0.80;0.00;44.72;DEFAULT_VEHTYPE;;1;11.00
2668.00;-19351857#12_1;196.94;8.46;2233.00;-0.68;661061477#0_1;5.10;9.31;tripinfo_482 routing_482;435.00;482;1;3685.80;0.83;0.00;35.40;DEFAULT_VEHTYPE;;0;0.00
2671.00;-19352285#6_1;39.99;10.53;2416.00;-0.61;19355636_0;5.10;11.80;tripinfo_110 routing_110;255.00;110;1;2398.91;1.06;0.00;45.88;DEFAULT_VEHTYPE;;0;0.00
2675.00;19351859#2_0;56.35;9.65;2431.00;-0.34;-19352058_0;5.10;9.76;tripinfo_320 routing_320;244.00;320;1;1695.84;0.87;0.00;64.63;DEFAULT_VEHTYPE;;2;28.00
2676.00;19353048#0_0;51.68;12.36;2270.00;-0.23;19355160#0_0;5.10;13.05;tripinfo_486 routing_486;406.00;486;1;4440.94;1.17;0.00;62.53;DEFAULT_VEHTYPE;;0;0.00
2684.00;-19358136#3_0;49.63;11.41;2344.00;-0.55;19355160#0_0;5.10;11.93;tripinfo_438 routing_438;340.00;438;1;3563.56;1.07;0.00;37.56;DEFAULT_VEHTYPE;;0;0.00
2690.00;-19351857#11_1;162.72;10.64;2431.00;-0.38;-19353318_0;5.10;11.63;tripinfo_127 routing_127;259.00;127;1;2447.84;1.04;0.00;45.27;DEFAULT_VEHTYPE;;1;6.00
2693.00;19361081_0;428.75;9.59;2169.00;-0.57;-661061477#0_1;5.10;10.53;tripinfo_406 routing_406;524.00;406;1;4924.28;0.94;0.00;54.22;DEFAULT_VEHTYPE;;1;7.00
2705.00;-576756561#0_0;90.89;9.22;2264.00;-0.40;-19353318_0;5.10;9.86;tripinfo_38 routing_38;441.00;38;1;3008.91;0.88;0.00;133.10;DEFAULT_VEHTYPE;;3;95.00
2714.00;19356452#2_0;91.95;9.99;2449.00;-0.42;19352037_0;5.10;11.01;tripinfo_566 routing_566;265.00;566;1;2559.84;0.98;0.00;30.12;DEFAULT_VEHTYPE;;0;0.00
2727.00;-19356224#2_0;161.56;13.01;2513.00;-0.38;661061477#0_1;5.10;13.87;tripinfo_522 routing_522;214.00;522;1;2634.49;1.24;0.00;21.30;DEFAULT_VEHTYPE;;0;0.00
2733.00;19352037_0;416.55;9.64;2359.00;-0.25;19352058_0;5.10;10.90;tripinfo_41 routing_41;374.00;41;1;2483.03;0.98;0.00;143.38;DEFAULT_VEHTYPE;;3;108.00
2738.00;19351857#2_1;61.33;9.87;2275.00;-0.68;19355160#3_0;5.10;10.38;tripinfo_480 routing_480;463.00;480;1;4305.54;0.93;0.00;42.69;DEFAULT_VEHTYPE;;0;0.00
2755.00;19358441_0;56.39;12.01;2592.00;-0.89;-511366397_0;5.10;6.17;tripinfo_313 routing_313;163.00;313;1;1069.47;1.11;0.00;62.04;DEFAULT_VEHTYPE;;1;34.00
2772.00;-19353961#0_0;58.77;12.75;2408.00;-0.39;-19355160#0_0;5.10;12.95;tripinfo_450 routing_450;364.00;450;1;3753.40;1.16;0.00;71.75;DEFAULT_VEHTYPE;;0;0.00
2774.00;19352285#11_1;11.93;9.75;2417.00;-0.87;19355160#3_0;5.10;11.02;tripinfo_423 routing_423;357.00;423;1;3521.66;0.99;0.00;34.12;DEFAULT_VEHTYPE;;0;0.00
2781.00;19357057#3_0;46.74;10.49;2635.00;0.28;19352058_0;5.10;5.48;tripinfo_211 routing_211;146.00;211;1;919.62;1.03;0.00;64.06;DEFAULT_VEHTYPE;;1;35.00
2782.00;-19356382#34_1;51.22;11.87;2624.00;-0.55;-19354903#1_0;5.10;12.06;tripinfo_628 routing_628;158.00;628;1;1637.51;1.08;0.00;19.11;DEFAULT_VEHTYPE;;0;0.00
2800.00;-19355585#0_0;41.14;9.92;2541.00;-0.66;-19355636_0;5.10;10.55;tripinfo_301 routing_301;259.00;301;1;1879.98;0.94;0.00;75.24;DEFAULT_VEHTYPE;;2;39.00
2803.00;-19359987_0;174.26;11.50;2436.00;-0.32;-19358499#0_1;5.10;11.60;tripinfo_21 routing_21;367.00;21;1;2837.55;1.04;0.00;122.87;DEFAULT_VEHTYPE;;3;88.00
2803.00;19354956#12_1;24.31;11.21;2442.00;-0.46;19352058_0;5.10;11.63;tripinfo_161 routing_161;361.00;161;1;3016.11;1.04;0.00;96.25;DEFAULT_VEHTYPE;;2;50.00
2808.00;-19354956#9_1;71.91;10.88;2495.00;-0.64;19353318_0;5.10;12.12;tripinfo_108 routing_108;313.00;108;1;3244.34;1.08;0.00;39.53;DEFAULT_VEHTYPE;;0;0.00
2809.00;19353810#0_1;59.48;8.42;2363.00;-0.53;-19352037_0;5.10;9.65;tripinfo_489 routing_489;446.00;489;1;3605.97;0.86;0.00;68.98;DEFAULT_VEHTYPE;;2;27.00
2810.00;-19353264#5_0;78.83;10.89;2418.00;-0.54;511366397_0;5.10;1.98;tripinfo_275 routing_275;392.00;275;1;2669.21;1.00;0.00;138.66;DEFAULT_VEHTYPE;;2;77.00
2820.00;19357539#0_0;115.03;10.59;2300.00;-0.46;19358499#1_1;5.10;11.36;tripinfo_10 routing_10;520.00;10;1;3708.64;1.02;0.00;191.58;DEFAULT_VEHTYPE;;4;119.00
2827.00;-19351857#5_1;7.04;10.66;2546.00;-0.34;-19358499#0_1;5.10;11.67;tripinfo_101 routing_101;281.00;101;1;2303.90;1.04;0.00;80.58;DEFAULT_VEHTYPE;;4;36.00
2827.00;278433716#7_1;19.40;11.33;2624.00;-0.41;-19351857#12_1;5.10;12.00;tripinfo_686 routing_686;203.00;686;1;1830.92;1.07;0.00;47.82;DEFAULT_VEHTYPE;;3;3.00
2827.00;19356382#33_1;19.93;9.60;2685.00;-0.03;19351857#10_1;5.10;10.86;tripinfo_627 routing_627;142.00;627;1;1291.01;0.97;0.00;20.04;DEFAULT_VEHTYPE;;1;1.00
2827.00;-19357550_1;162.24;10.03;2706.00;-0.98;19356535#6_0;5.10;10.81;tripinfo_669 routing_669;121.00;669;1;1135.46;0.97;0.00;13.75;DEFAULT_VEHTYPE;;0;0.00
2829.00;19358435_0;138.57;11.89;2644.00;-0.94;19355160#0_0;5.10;12.42;tripinfo_500 routing_500;185.00;500;1;1911.22;1.11;0.00;28.49;DEFAULT_VEHTYPE;;0;0.00
2839.00;19357539#1_0;239.69;11.35;2531.00;-0.01;-19352058_0;5.10;11.86;tripinfo_67 routing_67;308.00;67;1;2601.85;1.06;0.00;86.05;DEFAULT_VEHTYPE;;2;53.00
2847.00;19356224#2_0;161.60;9.58;2586.00;-0.76;511366397_0;5.10;5.31;tripinfo_233 routing_233;261.00;233;1;1834.91;0.96;0.00;78.99;DEFAULT_VEHTYPE;;2;50.00
2853.00;-19356535#8_0;156.23;10.68;2609.00;-0.20;-19352058_0;5.10;11.70;tripinfo_148 routing_148;244.00;148;1;2195.95;1.05;0.00;50.28;DEFAULT_VEHTYPE;;0;0.00
2857.00;-19351910#1_0;129.61;8.66;2563.00;-0.78;-19356025#1_0;5.10;9.55;tripinfo_560 routing_560;294.00;560;1;2502.24;0.85;0.00;29.00;DEFAULT_VEHTYPE;;0;0.00
2862.00;19354933_0;349.65;10.14;2628.00;-0.96;19355160#0_0;5.10;10.21;tripinfo_552 routing_552;234.00;552;1;2129.76;0.91;0.00;21.72;DEFAULT_VEHTYPE;;0;0.00
2862.00;19361476_0;113.31;10.67;2637.00;-0.51;-19353318_0;5.10;11.77;tripinfo_321 routing_321;225.00;321;1;1628.84;1.05;0.00;82.55;DEFAULT_VEHTYPE;;3;50.00
2870.00;19352901#1_0;127.66;9.97;2623.00;-0.45;-19353318_0;5.10;11.26;tripinfo_200 routing_200;247.00;200;1;1589.40;1.01;0.00;104.40;DEFAULT_VEHTYPE;;4;75.00
2878.00;19361081_0;428.75;10.84;2543.00;-0.65;-19358499#0_1;5.10;12.11;tripinfo_166 routing_166;335.00;166;1;3095.81;1.08;0.00;74.84;DEFAULT_VEHTYPE;;1;36.00
2879.00;-19353333#0_1;108.20;12.71;2705.00;-0.66;-19352058_0;5.10;13.52;tripinfo_375 routing_375;174.00;375;1;1822.78;1.21;0.00;35.46;DEFAULT_VEHTYPE;;1;1.00
2886.00;576756561#0_0;90.89;10.23;2440.00;-0.80;19358499#1_1;5.10;11.46;tripinfo_79 routing_79;446.00;79;1;4069.86;1.02;0.00;89.09;DEFAULT_VEHTYPE;;2;41.00
2886.00;19357114#3_0;125.59;10.78;2596.00;-0.25;511366397_0;5.10;5.62;tripinfo_226 routing_226;290.00;226;1;2214.59;1.01;0.00;83.38;DEFAULT_VEHTYPE;;4;43.00
2889.00;19356025#1_0;443.59;11.80;2537.00;-0.50;-19358499#0_1;5.10;12.16;tripinfo_72 routing_72;352.00;72;1;3389.36;1.09;0.00;73.07;DEFAULT_VEHTYPE;;2;38.00
2889.00;19353747#0_0;37.38;9.18;2583.00;-0.69;-511366397_0;5.10;5.10;tripinfo_340 routing_340;306.00;340;1;1976.46;0.92;0.00;95.22;DEFAULT_VEHTYPE;;3;60.00
2891.00;-19361189#1_0;69.04;12.41;2620.00;-0.57;-19355160#3_0;5.10;12.57;tripinfo_494 routing_494;271.00;494;1;3046.78;1.12;0.00;26.05;DEFAULT_VEHTYPE;;0;0.00
2892.00;-19358136#3_0;49.63;12.58;2560.00;-0.31;-19352037_0;5.10;9.22;tripinfo_415 routing_415;332.00;415;1;3466.32;1.18;0.00;66.81;DEFAULT_VEHTYPE;;1;30.00
2895.00;-576756561#0_0;90.89;11.54;2571.00;-0.59;-19352058_0;5.10;12.36;tripinfo_74 routing_74;324.00;74;1;2904.70;1.11;0.00;86.56;DEFAULT_VEHTYPE;;2;55.00
2897.00;-19355160#0_0;438.84;11.21;2402.00;-0.94;-511366397_0;5.10;5.59;tripinfo_47 routing_47;495.00;47;1;3836.73;1.01;0.00;135.55;DEFAULT_VEHTYPE;;2;82.00
2898.00;19355160#3_0;95.80;8.95;2276.00;-0.89;19358499#1_1;5.10;10.00;tripinfo_37 routing_37;622.00;37;1;4220.65;0.89;0.00;195.69;DEFAULT_VEHTYPE;;4;136.00
2898.00;-19353816#2_0;133.40;10.86;2594.00;-0.13;-19358499#1_1;5.10;11.35;tripinfo_257 routing_257;304.00;257;1;2447.14;1.02;0.00;87.66;DEFAULT_VEHTYPE;;3;50.00
2898.00;-19353264#0_0;86.48;9.02;2634.00;-0.26;19352058_0;5.10;10.26;tripinfo_251 routing_251;264.00;251;1;1736.08;0.92;0.00;90.41;DEFAULT_VEHTYPE;;2;63.00
2898.00;19359495#2_0;27.11;11.06;2693.00;-0.17;-19353318_0;5.10;11.36;tripinfo_311 routing_311;205.00;311;1;1506.08;1.02;0.00;68.39;DEFAULT_VEHTYPE;;3;40.00
2899.00;19358136#1_0;60.40;10.90;2643.00;-0.76;-19353318_0;5.10;11.52;tripinfo_185 routing_185;256.00;185;1;2053.17;1.03;0.00;73.20;DEFAULT_VEHTYPE;;1;32.00
2906.00;19358927#3_0;82.99;9.34;2585.00;-0.76;19358499#1_1;5.10;10.36;tripinfo_135 routing_135;321.00;135;1;2901.72;0.93;0.00;37.43;DEFAULT_VEHTYPE;;0;0.00
2939.00;-19361135#4_0;37.90;10.97;2717.00;-0.25;661061477#0_1;5.10;11.08;tripinfo_516 routing_516;222.00;516;1;2218.60;0.99;0.00;19.63;DEFAULT_VEHTYPE;;0;0.00
2943.00;19357704#1_1;94.31;9.85;2768.00;-0.30;19353961#1_0;5.10;10.09;tripinfo_690 routing_690;175.00;690;1;1515.86;0.90;0.00;20.31;DEFAULT_VEHTYPE;;0;0.00
2946.00;19352037_0;416.55;10.87;2581.00;-0.58;-19358499#0_1;5.10;11.91;tripinfo_76 routing_76;365.00;76;1;3005.82;1.07;0.00;112.98;DEFAULT_VEHTYPE;;2;84.00
